job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_001312,479498.2,3.4,France,5,2.1,14.19,day,0.6,France
j_001348,479940.9,2.4,France,5,1.7,14.32,day,0.6,France
j_000642,480306.6,4.7,US_Central,5,4.7,7.42,night,0.6,US_West
j_001692,480585.5,72.1,Germany,3,348.4,14.5,day,0.6,France
j_001335,480704.2,147.3,France,3,162.9,14.53,day,0.6,France
j_001656,480870.7,12.5,Germany,4,37.2,14.58,day,0.6,Germany
j_000984,480953.8,2.6,US_East,5,1.4,8.6,day,0.6,US_East
j_000977,480968.4,19.1,US_East,4,53.3,8.6,day,0.6,US_East
j_000264,481315.3,443.2,US_West,1,57703.2,5.7,night,0.6,US_West
j_000276,481452.9,12807.5,US_West,1,76797.0,5.74,night,0.6,US_West
j_001667,481832.7,9.9,Germany,5,1.6,14.84,day,0.6,Germany
j_002035,482116.0,4466.3,Korea,1,84956.9,22.92,night,0.6,Korea
j_002003,482159.8,2322.8,Korea,2,17999.3,22.93,night,0.6,Korea
j_002713,482162.1,20293.6,Japan,1,63730.9,22.93,night,0.6,Korea
j_002726,482181.0,3.8,Japan,5,2.2,22.94,night,0.6,Korea
j_000967,482453.3,119.7,US_East,4,40.5,9.01,day,0.6,France
j_000273,482579.0,6.2,US_West,5,3.8,6.05,night,0.6,US_West
j_000265,482589.4,6.4,US_West,5,1.6,6.05,night,0.6,US_West
j_001313,482851.6,485.7,France,2,9804.1,15.13,day,0.6,France
j_001347,484048.9,2.6,France,5,1.4,15.46,day,0.6,France
j_001320,484209.3,2032.7,France,1,56749.1,15.5,day,0.6,France
j_002027,484554.5,738.4,Korea,1,51196.0,23.6,night,0.6,Korea
j_000635,484664.6,3.3,US_Central,5,1.2,8.63,day,0.6,US_West
j_002006,484750.9,1104.4,Korea,1,43213.5,23.65,night,0.6,Korea
j_002741,484967.5,14543.1,Japan,1,64681.9,23.71,night,0.6,Korea
j_002747,485234.4,15077.6,Japan,1,79282.7,23.79,night,0.6,US_West
j_002022,485600.6,2246.8,Korea,1,47416.1,23.89,night,0.6,Korea
j_000974,485970.0,2.0,US_East,5,1.5,9.99,day,0.6,US_East
j_001307,486120.3,1087.1,France,2,14823.7,16.03,day,0.6,France
j_000298,486423.2,8096.1,US_West,1,62351.4,7.12,night,0.6,US_West
j_002013,486427.4,21600.0,Korea,1,62273.9,0.12,night,0.6,Korea
j_002745,486631.0,8113.8,Japan,1,80650.6,0.18,night,0.6,Japan
j_002361,486776.9,3.4,India,5,3.7,20.72,night,0.6,Korea
j_000627,486913.6,6.1,US_Central,5,1.9,9.25,day,0.6,US_West
j_000992,486957.8,14.1,US_East,5,3.7,10.27,day,0.6,US_East
j_000979,487086.0,23.8,US_East,4,17.3,10.3,day,0.6,US_East
j_000294,487281.4,7448.3,US_West,1,68822.7,7.36,night,0.6,US_West
j_002385,487290.9,11.5,India,4,25.8,20.86,night,0.6,France
j_001344,487530.9,1860.9,France,1,71297.9,16.43,day,0.6,France
j_000996,487838.0,4.8,US_East,5,4.9,10.51,day,0.6,US_East
j_002394,488064.9,5074.5,India,2,8056.8,21.07,night,0.6,Japan
j_002036,488516.7,2.2,Korea,5,2.4,0.7,night,0.6,Korea
j_002732,488525.1,1848.4,Japan,2,15866.2,0.7,night,0.6,Japan
j_000626,488590.5,10594.5,US_Central,1,49453.1,9.72,day,0.6,US_West
j_002039,489239.6,874.7,Korea,2,18472.1,0.9,night,0.6,Korea
j_002379,489331.9,3275.5,India,2,14405.5,21.43,night,0.6,Japan
j_002742,489527.7,57.8,Japan,4,23.6,0.98,night,0.6,Japan
j_002720,489555.8,872.1,Japan,1,81179.6,0.99,night,0.6,Japan
j_002700,489588.5,1860.5,Japan,2,16848.8,1.0,night,0.6,Japan
j_002031,489631.2,755.1,Korea,3,279.8,1.01,night,0.6,Korea
j_002377,489652.9,24.2,India,4,52.4,21.51,night,0.6,France
j_000289,489937.0,5.8,US_West,5,2.3,8.09,day,0.6,US_West
j_000957,490224.4,5.5,US_East,5,2.4,11.17,day,0.6,US_East
j_002702,490409.3,550.7,Japan,2,12912.4,1.22,night,0.6,Japan
j_000268,490439.9,27.5,US_West,4,19.5,8.23,day,0.6,US_West
j_001689,490932.2,17.3,Germany,4,36.3,17.37,day,0.6,Germany
j_001659,491069.5,1378.9,Germany,2,21784.3,17.41,day,0.6,France
j_002044,491078.6,21600.0,Korea,1,47707.4,1.41,night,0.6,US_East
j_000994,491166.5,4.3,US_East,5,4.4,11.44,day,0.6,US_East
j_002014,491225.2,6328.4,Korea,1,51350.1,1.45,night,0.6,US_East
j_002384,491419.5,28.0,India,4,22.9,22.01,night,0.6,France
j_002719,491510.3,2484.5,Japan,2,14435.5,1.53,night,0.6,US_East
j_000625,491619.9,5.8,US_Central,5,1.1,10.56,day,0.6,US_East
j_002722,491708.4,8190.6,Japan,2,7635.7,1.59,night,0.6,US_West
j_001686,491868.3,2343.8,Germany,2,26901.6,17.63,day,0.6,Germany
j_002038,491974.6,121.8,Korea,3,262.1,1.66,night,0.6,Korea
j_002736,492029.5,1091.7,Japan,2,26374.7,1.67,night,0.6,Japan
j_001690,492110.3,257.7,Germany,3,135.8,17.7,day,0.6,Germany
j_000602,492122.2,12.9,US_Central,4,41.4,10.7,day,0.6,US_East
j_002041,492304.8,11040.4,Korea,1,51178.3,1.75,night,0.6,Korea
j_002391,492711.6,24.4,India,4,15.8,22.36,night,0.6,France
j_002362,492715.8,1250.2,India,2,28441.8,22.37,night,0.6,France
j_001653,492853.4,3933.9,Germany,1,70793.0,17.9,day,0.6,Germany
j_002019,493106.1,3303.9,Korea,1,77155.6,1.97,night,0.6,Korea
j_002711,493400.0,12634.6,Japan,2,13143.6,2.06,night,0.6,Korea
j_000606,493585.6,62.9,US_Central,4,53.6,11.11,day,0.6,US_West
j_001334,493758.5,19364.0,France,1,70879.7,18.16,day,0.6,France
j_002356,493984.1,47.1,India,4,23.4,22.72,night,0.6,France
j_002740,494426.7,3761.4,Japan,1,54099.5,2.34,night,0.6,Korea
j_001684,494620.5,129.0,Germany,4,26.7,18.39,day,0.6,France
j_000630,494713.7,2.5,US_Central,5,1.8,11.42,day,0.6,US_West
j_000620,495315.1,7.8,US_Central,5,4.9,11.59,day,0.6,US_East
j_000614,495527.3,72.4,US_Central,3,238.5,11.65,day,0.6,France
j_002395,496145.5,16.6,India,4,30.8,23.32,night,0.6,France
j_000605,496585.0,3.9,US_Central,5,3.4,11.94,day,0.6,US_East
j_001676,496966.4,6.9,Germany,5,2.0,19.05,day,0.6,France
j_000604,496979.6,914.0,US_Central,1,65879.9,12.05,day,0.6,US_West
j_000997,497664.9,1.4,US_East,5,3.2,13.24,day,0.6,US_West
j_000262,497704.7,2265.0,US_West,1,79402.2,10.25,day,0.6,US_West
j_001669,497892.8,10364.9,Germany,1,75175.7,19.3,day,0.6,France
j_000608,498559.6,5.0,US_Central,5,4.6,12.49,day,0.6,US_West
j_002397,498564.0,31.5,India,4,22.9,23.99,night,0.6,France
j_002023,498646.5,21600.0,Korea,1,68796.5,3.51,night,0.6,Korea
j_000958,498735.1,27.8,US_East,5,1.3,13.54,day,0.6,US_East
j_002378,498751.1,4135.5,India,1,73508.4,0.04,night,0.6,France
j_000960,498960.1,1.0,US_East,5,1.6,13.6,day,0.6,US_East
j_002704,498997.4,17.4,Japan,4,34.4,3.61,night,0.6,Korea
j_002358,499360.4,21600.0,India,1,49486.2,0.21,night,0.6,France
j_000993,499573.3,1.8,US_East,5,1.1,13.77,day,0.6,US_East
j_000982,499737.6,3.4,US_East,5,1.1,13.82,day,0.6,US_East
j_002707,500033.5,732.8,Japan,1,82846.7,3.9,night,0.6,US_West
j_000952,500308.4,23.9,US_East,4,18.1,13.97,day,0.6,US_East
j_002383,500355.3,2432.5,India,2,13522.4,0.49,night,0.6,France
j_000959,500774.5,81.6,US_East,3,467.9,14.1,day,0.6,US_East
j_002396,500886.5,14628.5,India,1,54400.4,0.64,night,0.6,France
j_001326,500950.4,1204.0,France,2,7369.9,20.15,night,0.6,France
j_000966,501213.9,43.9,US_East,4,50.8,14.23,day,0.6,US_East
j_001661,501352.8,22.5,Germany,4,38.5,20.26,night,0.6,France
j_000251,501865.5,415.2,US_West,3,332.5,11.41,day,0.6,US_West
j_000274,502123.3,3.9,US_West,5,1.9,11.48,day,0.6,US_West
j_000283,502290.1,3.5,US_West,5,2.5,11.53,day,0.6,US_West
j_002725,502424.7,21600.0,Japan,1,73230.3,4.56,night,0.6,Korea
j_000612,502569.2,4.0,US_Central,5,1.3,13.6,day,0.6,US_West
j_000255,502770.7,29.0,US_West,4,21.4,11.66,day,0.6,US_West
j_000628,503020.6,281.0,US_Central,3,408.7,13.73,day,0.6,US_East
j_000648,503154.9,19.8,US_Central,4,23.3,13.77,day,0.6,US_West
j_000632,503156.1,22.7,US_Central,4,21.9,13.77,day,0.6,US_West
j_002364,503235.2,3169.0,India,1,56653.4,1.29,night,0.6,Korea
j_000985,503438.2,10.6,US_East,5,2.0,14.84,day,0.6,US_East
j_002723,503481.5,20.0,Japan,4,45.9,4.86,night,0.6,Japan
j_002011,503508.8,4098.7,Korea,2,21914.2,4.86,night,0.6,Korea
j_000998,503567.0,5.8,US_East,5,4.5,14.88,day,0.6,US_East
j_001694,504035.3,13387.4,Germany,1,67033.3,21.01,night,0.6,France
j_002739,504236.3,30.8,Japan,4,27.2,5.07,night,0.6,Japan
j_002371,504307.7,9547.0,India,1,70341.2,1.59,night,0.6,France
j_000961,504522.1,16.5,US_East,4,20.4,15.15,day,0.6,France
j_000964,504717.0,4.7,US_East,5,4.5,15.2,day,0.6,US_East
j_002007,504809.2,4992.0,Korea,1,75689.6,5.22,night,0.6,Korea
j_000297,505539.8,4.5,US_West,5,1.2,12.43,day,0.6,US_West
j_000990,505741.7,5.6,US_East,5,1.5,15.48,day,0.6,US_East
j_000279,505821.8,8.8,US_West,4,25.8,12.51,day,0.6,US_West
j_002004,505827.7,3597.5,Korea,1,44556.8,5.51,night,0.6,Korea
j_000956,506157.1,5.8,US_East,5,2.0,15.6,day,0.6,US_East
j_001309,506265.9,7.5,France,4,21.4,21.63,night,0.6,France
j_000640,506501.1,7.6,US_Central,5,1.1,14.69,day,0.6,US_West
j_000252,506512.5,1327.0,US_West,1,59055.8,12.7,day,0.6,US_West
j_000975,506545.6,7.3,US_East,5,2.7,15.71,day,0.6,US_East
j_000981,506919.3,7.1,US_East,5,2.7,15.81,day,0.6,US_East
j_002046,506934.2,2322.3,Korea,2,25080.6,5.82,night,0.6,US_West
j_002749,507020.8,5.6,Japan,5,1.0,5.84,night,0.6,Japan
j_000639,507172.8,244.0,US_Central,3,437.7,14.88,day,0.6,US_West
j_000601,507319.9,13.3,US_Central,5,4.1,14.92,day,0.6,US_West
j_000267,507359.7,2.0,US_West,5,1.1,12.93,day,0.6,US_West
j_002703,507605.9,59.0,Japan,4,30.4,6.0,night,0.6,US_West
j_001338,507654.8,20.2,France,4,24.0,22.02,night,0.6,France
j_000631,507897.2,4554.3,US_Central,1,72547.9,15.08,day,0.6,US_West
j_002012,508029.4,7916.3,Korea,1,71374.5,6.12,night,0.6,Korea
j_001305,509303.3,3.0,France,5,2.7,22.47,night,0.6,France
j_000629,510453.8,9855.0,US_Central,1,57666.6,15.79,day,0.6,US_West
j_002369,510563.6,1839.7,India,1,64483.2,3.32,night,0.6,Korea
j_000278,510745.3,585.1,US_West,3,373.1,13.87,day,0.6,US_West
j_000253,510861.3,100.8,US_West,3,201.1,13.91,day,0.6,US_West
j_000280,511233.1,2.9,US_West,5,4.5,14.01,day,0.6,US_East
j_000645,511425.5,3.6,US_Central,5,2.8,16.06,day,0.6,US_Central
j_000643,511467.4,128.8,US_Central,3,449.0,16.07,day,0.6,US_East
j_000258,511527.9,4.4,US_West,5,3.3,14.09,day,0.6,US_West
j_000619,511718.7,123.9,US_Central,3,204.7,16.14,day,0.6,US_East
j_000995,511758.6,239.0,US_East,3,269.7,17.16,day,0.6,US_East
j_000610,512189.1,42.2,US_Central,4,22.8,16.27,day,0.6,US_East
j_001301,512208.3,4.9,France,5,2.0,23.28,night,0.6,France
j_000644,512328.5,40.5,US_Central,4,37.7,16.31,day,0.6,US_East
j_000271,512341.1,20.7,US_West,4,59.5,14.32,day,0.6,US_West
j_000633,512447.8,6696.8,US_Central,1,75625.1,16.35,day,0.6,US_Central
j_001682,512888.1,498.5,Germany,2,21578.9,23.47,night,0.6,France
j_002748,512998.4,47.8,Japan,4,39.4,7.5,night,0.6,Korea
j_000282,513815.9,2.1,US_West,5,1.5,14.73,day,0.6,US_West
j_000603,513889.4,48.5,US_Central,4,40.9,16.75,day,0.6,US_Central
j_001664,513999.7,2142.8,Germany,2,17936.0,23.78,night,0.6,France
j_000263,514234.1,50.9,US_West,4,32.8,14.84,day,0.6,US_West
j_000250,514276.5,12.7,US_West,5,4.0,14.85,day,0.6,US_West
j_002374,514453.1,7.4,India,5,1.7,4.4,night,0.6,Korea
j_000288,514670.3,50.6,US_West,4,55.0,14.96,day,0.6,US_East
j_001670,514972.2,8235.3,Germany,1,79924.7,0.05,night,0.6,Germany
j_000256,515407.4,9212.8,US_West,1,44803.4,15.17,day,0.6,US_West
j_000613,515774.4,60.2,US_Central,4,19.6,17.27,day,0.6,US_West
j_002016,515780.0,1.8,Korea,5,3.5,8.27,day,0.6,Korea
j_002354,515915.2,6503.5,India,1,72844.3,4.81,night,0.6,Korea
j_001663,516308.0,17582.5,Germany,1,80202.9,0.42,night,0.6,France
j_001674,516522.3,5440.8,Germany,1,84038.7,0.48,night,0.6,France
j_000986,516777.7,5526.7,US_East,1,67087.3,18.55,day,0.6,US_West
j_000275,516909.6,23.0,US_West,4,22.3,15.59,day,0.6,US_West
j_002715,517020.8,5.4,Japan,5,1.1,8.62,day,0.6,Korea
j_000269,517066.7,36.2,US_West,4,46.0,15.63,day,0.6,US_West
j_001300,517101.6,20151.0,France,1,51192.0,0.64,night,0.6,France
j_002386,517399.6,2582.5,India,1,76207.9,5.22,night,0.6,Korea
j_001343,517481.4,11212.0,France,1,67141.4,0.74,night,0.6,France
j_000286,518088.3,5.1,US_West,5,3.5,15.91,day,0.6,US_West
j_001697,518161.2,69.1,Germany,4,30.4,0.93,night,0.6,US_West
j_000685,518448.1,267.1,US_Central,3,267.6,18.01,day,0.6,US_West
j_001379,518460.4,9539.9,France,1,63396.6,1.02,night,0.6,France
j_001748,518473.8,532.5,Germany,2,21139.1,1.02,night,0.6,Germany
j_002794,519717.7,5726.6,Japan,1,84366.6,9.37,day,0.6,Korea
j_001731,519809.5,1584.8,Germany,2,10616.3,1.39,night,0.6,Germany
j_002791,520601.2,41.3,Japan,4,40.7,9.61,day,0.6,Korea
j_001356,520914.5,4008.6,France,1,53822.2,1.7,night,0.6,France
j_002096,521298.9,24.8,Korea,4,20.7,9.81,day,0.6,Korea
j_000694,521361.4,49.7,US_Central,4,20.6,18.82,day,0.6,US_West
j_002410,521363.2,511.5,India,3,278.4,6.32,night,0.6,Korea
j_002755,521469.7,11.5,Japan,5,3.0,9.85,day,0.6,Japan
j_001364,521744.0,6.8,France,5,2.6,1.93,night,0.6,France
j_001717,521921.0,3629.1,Germany,1,50433.6,1.98,night,0.6,Germany
j_000690,522096.9,5946.7,US_Central,1,65908.3,19.03,day,0.6,US_West
j_000323,522267.7,6.8,US_West,5,3.6,17.07,day,0.6,US_West
j_002761,522402.6,11.1,Japan,4,33.7,10.11,day,0.6,Korea
j_001384,523586.3,491.4,France,2,27335.2,2.44,night,0.6,France
j_001709,524097.9,15065.0,Germany,1,61348.3,2.58,night,0.6,France
j_002088,524145.0,3.0,Korea,5,3.4,10.6,day,0.6,Korea
j_002750,524224.4,26.5,Japan,4,55.5,10.62,day,0.6,Japan
j_001725,524293.6,1819.9,Germany,1,84534.0,2.64,night,0.6,Germany
j_001730,524570.0,6.2,Germany,4,29.1,2.71,night,0.6,Germany
j_002081,524645.7,157.2,Korea,3,447.6,10.73,day,0.6,Korea
j_001373,524673.6,1873.0,France,2,7800.3,2.74,night,0.6,France
j_002090,524691.4,11.5,Korea,4,44.1,10.75,day,0.6,Korea
j_002067,524704.9,11.3,Korea,4,43.9,10.75,day,0.6,Korea
j_001720,524909.0,6.0,Germany,5,3.1,2.81,night,0.6,Germany
j_001023,525151.9,2.8,US_East,5,2.1,20.88,night,0.6,US_West
j_001707,525216.5,20874.3,Germany,1,47463.0,2.89,night,0.6,Germany
j_001358,526440.3,17.4,France,4,41.8,3.23,night,0.6,France
j_000697,526723.4,19401.8,US_Central,1,63388.9,20.31,night,0.6,US_West
j_002086,527006.2,19.3,Korea,4,52.1,11.39,day,0.6,Korea
j_002444,527512.9,5923.9,India,1,48888.7,8.03,day,0.6,Korea
j_002762,527966.0,11964.6,Japan,2,11082.8,11.66,day,0.6,Korea
j_002773,527985.2,40.8,Japan,4,15.7,11.66,day,0.6,Korea
j_001719,528028.0,32.2,Germany,4,37.5,3.67,night,0.6,France
j_000310,528043.6,11499.8,US_West,1,57068.4,18.68,day,0.6,US_West
j_002788,528633.2,12.2,Japan,5,2.2,11.84,day,0.6,Korea
j_001744,528863.8,9998.6,Germany,1,45991.4,3.91,night,0.6,Germany
j_000334,529251.6,21600.0,US_West,1,55139.3,19.01,day,0.6,US_West
j_001037,529680.4,107.2,US_East,3,560.4,22.13,night,0.6,US_East
j_002070,529769.8,11.4,Korea,5,4.6,12.16,day,0.6,Korea
j_002778,529921.9,3.3,Japan,5,1.6,12.2,day,0.6,Japan
j_002074,529975.4,33.9,Korea,4,56.5,12.22,day,0.6,Korea
j_002406,530266.7,21600.0,India,1,43590.1,8.8,day,0.6,Korea
j_001387,530588.5,3841.6,France,1,48620.6,4.39,night,0.6,France
j_001397,530780.8,1997.3,France,2,27168.0,4.44,night,0.6,France
j_001737,530815.3,2003.7,Germany,1,63495.4,4.45,night,0.6,Germany
j_001749,530916.0,4.9,Germany,5,1.5,4.48,night,0.6,France
j_002752,531097.3,2118.1,Japan,1,86303.4,12.53,day,0.6,Japan
j_001714,531317.1,4.9,Germany,5,1.0,4.59,night,0.6,Germany
j_002428,531617.3,32.3,India,4,41.1,9.17,day,0.6,Korea
j_001365,531656.7,64.0,France,4,40.4,4.68,night,0.6,France
j_002436,531711.4,1.9,India,5,3.5,9.2,day,0.6,Korea
j_001043,531965.9,6635.8,US_East,1,58015.8,22.77,night,0.6,US_East
j_000654,532024.2,12883.1,US_Central,1,52270.7,21.78,night,0.6,US_West
j_002055,532209.2,16.0,Korea,4,35.4,12.84,day,0.6,Korea
j_002766,532559.1,2.7,Japan,5,1.2,12.93,day,0.6,Japan
j_001357,532599.4,60.8,France,4,59.0,4.94,night,0.6,France
j_000306,532749.4,151.5,US_West,2,24719.1,19.99,day,0.6,US_West
j_002758,532761.1,5583.4,Japan,1,52874.6,12.99,day,0.6,Japan
j_001716,532830.4,32.1,Germany,4,54.1,5.01,night,0.6,France
j_002082,532990.8,2041.5,Korea,2,8121.4,13.05,day,0.6,Korea
j_000696,532997.7,1557.9,US_Central,1,60256.3,22.05,night,0.6,US_West
j_002767,533122.9,5.3,Japan,5,2.0,13.09,day,0.6,Japan
j_002416,533239.7,8.0,India,5,4.6,9.62,day,0.6,Japan
j_002089,533270.0,4.6,Korea,5,2.6,13.13,day,0.6,Korea
j_001739,533316.8,3002.5,Germany,1,47516.5,5.14,night,0.6,Germany
j_001394,533622.3,128.9,France,3,183.4,5.23,night,0.6,France
j_001354,534116.6,1063.0,France,2,9633.1,5.37,night,0.6,France
j_002098,534244.1,7.7,Korea,5,2.2,13.4,day,0.6,Korea
j_001360,534571.2,314.1,France,3,272.1,5.49,night,0.6,France
j_001010,535211.1,4816.1,US_East,2,11395.2,23.67,night,0.6,US_East
j_002061,535639.4,11.5,Korea,5,1.9,13.79,day,0.6,Korea
j_002062,535681.4,3.1,Korea,5,4.2,13.8,day,0.6,Korea
j_002779,535716.7,39.5,Japan,4,23.8,13.81,day,0.6,Japan
j_002091,535765.0,15.1,Korea,4,29.9,13.82,day,0.6,Japan
j_000301,535821.0,74.4,US_West,3,422.6,20.84,night,0.6,US_West
j_002795,535854.0,4.0,Japan,5,1.1,13.85,day,0.6,Japan
j_001039,536054.8,986.0,US_East,1,54382.1,23.9,night,0.6,US_East
j_001000,536846.4,60.0,US_East,4,59.6,0.12,night,0.6,US_East
j_002771,536919.4,29.6,Japan,4,40.0,14.14,day,0.6,Japan
j_001701,537803.4,2282.2,Germany,2,11256.1,6.39,night,0.6,France
j_000664,537987.3,260.6,US_Central,4,53.9,23.44,night,0.6,US_West
j_002796,538331.8,5.2,Japan,5,2.9,14.54,day,0.6,Korea
j_001038,538345.8,10.6,US_East,4,17.5,0.54,night,0.6,US_East
j_001370,538417.1,3514.6,France,1,63742.2,6.56,night,0.6,France
j_001020,538435.8,1722.6,US_East,2,27788.9,0.57,night,0.6,US_East
j_000330,538512.0,8492.2,US_West,1,72620.9,21.59,night,0.6,US_West
j_002775,538659.3,6.7,Japan,5,4.0,14.63,day,0.6,Korea
j_001383,538701.5,1928.0,France,2,26013.2,6.64,night,0.6,France
j_001362,538703.4,11962.8,France,1,70026.5,6.64,night,0.6,France
j_001366,538814.5,15268.6,France,1,66945.6,6.67,night,0.6,France
j_001049,538880.1,2919.7,US_East,2,11530.3,0.69,night,0.6,US_West
j_002432,539225.9,18.1,India,5,4.4,11.28,day,0.6,Korea
j_002426,539314.2,44.8,India,4,18.3,11.31,day,0.6,Korea
j_001048,539345.9,1622.7,US_East,1,73954.3,0.82,night,0.6,US_East
j_000684,539499.1,13916.4,US_Central,1,77240.4,23.86,night,0.6,US_Central
j_001045,539577.5,11.7,US_East,5,1.1,0.88,night,0.6,US_West
j_002424,539700.2,8.6,India,5,3.9,11.42,day,0.6,Korea
j_001728,539706.9,21600.0,Germany,1,66211.7,6.92,night,0.6,France
j_001005,539892.8,10902.7,US_East,1,61354.9,0.97,night,0.6,US_East
j_002445,539938.3,4.6,India,5,1.5,11.48,day,0.6,Korea
j_002079,540033.3,39.7,Korea,4,35.9,15.01,day,0.6,Korea
j_002065,540055.1,3.2,Korea,5,4.3,15.02,day,0.6,Korea
j_001033,540108.5,2611.5,US_East,2,17748.1,1.03,night,0.6,US_East
j_000677,540144.2,37.1,US_Central,4,42.8,0.04,night,0.6,US_West
j_001704,540302.9,2.6,Germany,5,2.9,7.08,night,0.6,France
j_001006,540365.6,961.6,US_East,2,15488.1,1.1,night,0.6,US_East
j_002751,540703.3,4579.2,Japan,1,75594.9,15.2,day,0.6,Korea
j_002401,540960.4,4.7,India,5,3.9,11.77,day,0.6,Korea
j_001734,541390.1,84.2,Germany,3,481.6,7.39,night,0.6,France
j_001041,541561.5,21600.0,US_East,1,63425.0,1.43,night,0.6,US_East
j_001028,541569.7,4370.7,US_East,1,66712.3,1.44,night,0.6,US_East
j_000317,542004.8,30.6,US_West,4,33.1,22.56,night,0.6,US_West
j_002419,542054.2,12874.0,India,1,70982.3,12.07,day,0.6,Korea
j_000658,542565.1,133.1,US_Central,3,144.7,0.71,night,0.6,US_Central
j_001741,542585.8,268.4,Germany,3,152.8,7.72,night,0.6,Germany
j_002446,543111.3,1.5,India,5,2.1,12.36,day,0.6,Korea
j_000342,543414.2,44.8,US_West,3,125.4,22.95,night,0.6,US_West
j_002754,543807.5,39.7,Japan,4,28.2,16.06,day,0.6,Korea
j_002413,543841.6,7.9,India,5,2.1,12.57,day,0.6,France
j_002403,543880.4,24.7,India,4,16.2,12.58,day,0.6,France
j_000309,544038.2,10598.4,US_West,1,77751.4,23.12,night,0.6,US_West
j_002421,544042.3,6.2,India,5,2.1,12.62,day,0.6,Korea
j_000682,544574.0,14.4,US_Central,4,32.3,1.27,night,0.6,US_West
j_002400,544611.2,1.4,India,5,1.3,12.78,day,0.6,Korea
j_002427,544784.7,4.5,India,5,3.0,12.83,day,0.6,Korea
j_000699,544793.5,15037.7,US_Central,1,61260.8,1.33,night,0.6,US_East
j_000680,545089.5,3.3,US_Central,5,1.0,1.41,night,0.6,US_East
j_002080,545353.2,64.1,Korea,4,54.8,16.49,day,0.6,Korea
j_000328,546010.6,3.0,US_West,5,3.4,23.67,night,0.6,US_West
j_001395,546235.8,26.1,France,4,24.0,8.73,day,0.6,France
j_000693,546525.4,3.6,US_Central,5,1.0,1.81,night,0.6,US_East
j_000336,546854.3,4982.9,US_West,1,85209.2,23.9,night,0.6,US_West
j_001396,547034.3,4.4,France,5,1.1,8.95,day,0.6,France
j_001705,547092.1,25.1,Germany,4,16.5,8.97,day,0.6,France
j_002448,547326.0,130.1,India,3,233.6,13.53,day,0.6,France
j_000315,547544.0,1895.1,US_West,1,51896.2,0.1,night,0.6,US_West
j_002772,547698.0,71.9,Japan,4,19.5,17.14,day,0.6,Korea
j_002792,548389.1,8449.2,Japan,1,53699.3,17.33,day,0.6,Korea
j_002420,548583.4,4.4,India,5,5.0,13.88,day,0.6,Korea
j_002415,548699.7,2.3,India,5,1.3,13.92,day,0.6,Korea
j_002095,548760.4,2530.6,Korea,2,17408.4,17.43,day,0.6,Korea
j_001702,548769.9,1634.7,Germany,1,49898.7,9.44,day,0.6,France
j_002404,548888.9,1079.6,India,2,13039.6,13.97,day,0.6,Korea
j_001722,549531.1,21600.0,Germany,1,52090.5,9.65,day,0.6,France
j_000314,550166.0,6124.7,US_West,1,69102.6,0.82,night,0.6,US_West
j_000325,550168.5,28.7,US_West,5,3.9,0.82,night,0.6,US_West
j_001388,550470.4,4.9,France,5,3.7,9.91,day,0.6,France
j_001703,550480.0,6.8,Germany,5,1.6,9.91,day,0.6,France
j_000656,550769.6,21600.0,US_Central,1,76359.3,2.99,night,0.6,US_West
j_001040,550864.8,28.1,US_East,4,33.7,4.02,night,0.6,US_East
j_002408,551161.5,6.4,India,5,3.0,14.6,day,0.6,France
j_000333,551846.4,1317.8,US_West,1,74967.4,1.29,night,0.6,US_West
j_002056,551865.8,94.8,Korea,3,186.8,18.3,day,0.6,Korea
j_000337,551943.9,1262.2,US_West,1,65768.4,1.32,night,0.6,US_West
j_000349,552084.7,1474.9,US_West,1,58906.4,1.36,night,0.6,US_West
j_002087,552578.1,3711.5,Korea,1,58275.3,18.49,day,0.6,Korea
j_001392,552593.0,5594.1,France,1,72994.2,10.5,day,0.6,France
j_002760,552723.3,9.1,Japan,4,42.6,18.53,day,0.6,Korea
j_002770,552801.2,21.8,Japan,4,33.5,18.56,day,0.6,Korea
j_000689,552871.0,21600.0,US_Central,1,70533.0,3.58,night,0.6,US_East
j_001713,553462.1,2.1,Germany,5,3.2,10.74,day,0.6,France
j_001398,553761.2,116.1,France,3,507.8,10.82,day,0.6,France
j_001727,553852.9,1009.8,Germany,1,48169.9,10.85,day,0.6,France
j_001374,554943.3,4.6,France,5,3.6,11.15,day,0.6,France
j_001372,555454.5,7396.5,France,1,53810.5,11.29,day,0.6,France
j_000678,555489.2,19.9,US_Central,4,15.0,4.3,night,0.6,US_West
j_002441,555502.6,2324.0,India,2,26315.7,15.81,day,0.6,Korea
j_001399,555542.0,38.6,France,4,15.1,11.32,day,0.6,France
j_000668,555611.4,4083.2,US_Central,2,14875.3,4.34,night,0.6,US_West
j_002438,555749.3,96.7,India,3,401.8,15.87,day,0.6,Korea
j_000304,555829.3,5740.4,US_West,1,58557.5,2.4,night,0.6,US_West
j_002756,555835.4,12.6,Japan,5,4.8,19.4,day,0.6,Korea
j_001012,556148.2,3767.2,US_East,2,7854.5,5.49,night,0.6,US_East
j_001351,556305.9,4.1,France,5,3.0,11.53,day,0.6,France
j_001386,556346.6,5.0,France,5,1.9,11.54,day,0.6,Germany
j_001742,556671.0,4.3,Germany,5,4.1,11.63,day,0.6,Germany
